,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
1791,2628389,"Suíte ! R$150,00 -Olimpiadas. Com vaga garagem!",12927383,Viviane,Tijuca,-22.91937,-43.23182,Quarto Inteiro,150,10,1,1,365
1792,2630521,Apto junto ao Maracanã,12302194,Andre,Maracanã,-22.91177,-43.22063,Espaço Inteiro,500,1,0,1,358
1793,2632067,Ao lado do Estádio do Maracanã,13461238,Antonio,Maracanã,-22.91401,-43.23234,Quarto Inteiro,130,5,0,2,365
1794,2632711,"Copacabana  beach Leme apt jóia rara, inesquecível",9828190,Dirce,Leme,-22.9626,-43.16859,Espaço Inteiro,475,2,23,1,323
1795,2632743,Loft in Ipanema with spectacular view  !,13482680,Philippe,Ipanema,-22.98134,-43.19855,Espaço Inteiro,1166,3,239,2,323
1796,2632907,"Studio in Maracanã, house 6 people",13461238,Antonio,Maracanã,-22.91466,-43.23245,Quarto Compartilhado,650,5,0,2,365
1797,2634018,COZY FLAT IN IPANEMA NEAR THE BEACH,13372423,Claudia,Ipanema,-22.98369,-43.19621,Espaço Inteiro,492,3,43,2,144
1798,2634360,World Cup 2014,13489292,Mari Tour,Copacabana,-22.97464,-43.19029,Espaço Inteiro,800,7,0,1,365
1799,2636550,Copacabana 3 quartos  garagem,13500607,Antonio,Copacabana,-22.97432,-43.18942,Espaço Inteiro,436,4,71,4,146
1800,2639432,Magical garden to wait for better times,13515505,Marcela,Cosme Velho,-22.9394,-43.19696,Espaço Inteiro,514,2,114,1,33
1801,2640305,Private room Flat na Praia,13519224,Carina,São Conrado,-22.99801,-43.26578,Quarto Inteiro,287,2,0,2,262
1802,2640348,Apartment at Leblon 3ROOMS! NEW!,13519405,Henrique,Leblon,-22.98303,-43.21649,Espaço Inteiro,3500,30,0,1,365
1803,2642270,Copacabana P J 281,540510,Andrea,Copacabana,-22.96162,-43.17461,Espaço Inteiro,586,3,0,3,80
1804,2642362,Design Apartment,11567609,Ana,Gávea,-22.97986,-43.23633,Espaço Inteiro,329,30,14,1,240
1805,2642711,Copacabana - 150m to the beach,7244714,Salomão,Leme,-22.96384,-43.17357,Espaço Inteiro,365,1,12,1,345
1806,2643089,Studio Apartment in Copacabana,6462710,Erica,Copacabana,-22.96238,-43.17411,Espaço Inteiro,459,3,226,1,111
1807,2643524,Apt 2 bedrooms Tijuca near Maracanã,13534140,Guilherme,Tijuca,-22.92118,-43.21552,Espaço Inteiro,800,7,0,1,365
1808,2643675,Two blocks from Copacabana Beach,13534865,Flávio,Copacabana,-22.96668,-43.18988,Espaço Inteiro,1600,10,0,1,365
1809,2644303,APTO BARRA DA TIJUCA COPA DO MUNDO,13358097,Jeronymo,Barra da Tijuca,-23.01327,-43.3146,Espaço Inteiro,8512,15,0,2,365
1810,2644633,Best Flat - Residence Service,529105,Alex,Botafogo,-22.95388,-43.18146,Espaço Inteiro,1135,4,0,3,89
1811,2644723,Front Lake Verão e Carnaval,4886725,Carola,Barra da Tijuca,-22.97365,-43.38157,Espaço Inteiro,643,2,6,3,64
1812,2644760,Ótimo para famílias! - Gávea-,13540566,Germano E Mônica,Gávea,-22.97726,-43.2287,Espaço Inteiro,600,3,19,1,341
1813,2644816,Suíte vista pro Cristo Rio Comprido,4905580,Daniel,Estácio,-22.92197,-43.20801,Quarto Inteiro,600,1,0,1,365
1814,2645102,Bedroom in COPACABANA,12683327,Ana Paula,Copacabana,-22.96667,-43.17915,Quarto Inteiro,160,3,1,5,294
1815,2645107,2 Bedrooms Holidays and Olympic Games,12683327,Ana Paula,Copacabana,-22.96442,-43.18143,Espaço Inteiro,500,3,3,5,109
1816,2647268,QUARTO INDIVIDUAL OU COMPARTILHADO,13554151,Érika,Tijuca,-22.9322,-43.24107,Quarto Inteiro,100,10,0,1,365
1817,2648814,SUITE with GREAT VIEW! Guesthouse CASA 48,406989,Casa 48 Guesthouse,Santa Teresa,-22.92994,-43.19417,Quarto Inteiro,289,1,27,6,269
1818,2650276,Casa em condomínio fechado,12905198,Maria,Barra da Tijuca,-22.99974,-43.40443,Quarto Inteiro,900,3,0,1,365
1819,2650674,Cobertura Duplex Península,13568538,Natalia,Barra da Tijuca,-22.98722,-43.35859,Espaço Inteiro,850,3,11,3,347
1820,2651882,"Apto em Copacabana, Posto 2, Metrô Arcoverde",3812171,Rosana,Copacabana,-22.96379,-43.17964,Espaço Inteiro,321,2,7,1,360
1821,2652117,Leblon Ideal,13575754,Pedro,Leblon,-22.98175,-43.21697,Espaço Inteiro,1429,3,148,1,304
1822,2652383,APARTAMENTO TIPO FLAT JACAREPÁGUA,13577162,Luciana,Taquara,-22.93861,-43.3613,Espaço Inteiro,350,2,0,2,361
1823,2655495,Great apartment for the world cup,13593126,Jessica,Riachuelo,-22.90282,-43.25381,Espaço Inteiro,1702,1,0,2,365
1824,2656134,MANSION IN GAVEA INSIDE THE FOREST,5016144,Roberta,Gávea,-22.97472,-43.23539,Espaço Inteiro,3543,2,27,2,170
1825,2656328,EXCELLENT TOWER IN SANTA TERESA,9614739,João,Santa Teresa,-22.91742,-43.19245,Espaço Inteiro,380,4,32,1,330
1826,2656502,"Ipanema 2aquadra praia, linda vista lagoa",13596474,Luisa,Ipanema,-22.98343,-43.2085,Espaço Inteiro,571,2,9,11,275
1827,2657131,Ipanema - 2a quadra praia-8o andar-vista Cristo,13596474,Luisa,Ipanema,-22.98485,-43.20936,Espaço Inteiro,631,2,18,11,323
1828,2658529,Rent in Rio for OLYMPIC GAMES 2016,13605949,Yuri,Riachuelo,-22.90786,-43.25589,Espaço Inteiro,550,10,0,1,365
1829,2660588,Room with great location!,1907930,Marcelo,Flamengo,-22.93873,-43.17747,Espaço Inteiro,350,2,15,1,312
1830,2662774,BOLIVAR SALA E QUARTO,13501097,Enzo,Copacabana,-22.97591,-43.18953,Espaço Inteiro,679,5,7,3,352
1831,2664136,Studio Ipanema charming view garden up to 3 guest,13635061,Adriana,Ipanema,-22.98696,-43.19478,Espaço Inteiro,1378,1,99,11,270
1832,2664267,RJ Tijuca  Metrô Saens Pena p/ 8 pessoas,13636241,Ionice,Tijuca,-22.92663,-43.22829,Espaço Inteiro,836,1,8,2,363
1833,2664290,3 suites only luxury private bath up9 beach Block,13635061,Adriana,Copacabana,-22.97903,-43.19105,Espaço Inteiro,2617,1,25,11,262
1834,2664963,Heart of Ipanema: the best location!,13639453,Solange,Ipanema,-22.98754,-43.19858,Espaço Inteiro,1098,2,206,1,153
1835,2665205,"Nice apartment, near subway",10509502,Daniela,Flamengo,-22.9394,-43.17916,Espaço Inteiro,526,3,9,3,147
1836,2666134,Aluga-se cobertura,13056791,Sandro,Tijuca,-22.9228,-43.23362,Espaço Inteiro,1000,30,0,1,365
1837,2666306,World Cup - Apartment in Rio,13646655,Sefora,Recreio dos Bandeirantes,-23.01461,-43.45107,Espaço Inteiro,1419,1,0,1,365
1838,2666977,Amazing Lux 1000 ft² Apartment at Copacabana Beach,3462794,Guilherme & Leonardo,Leme,-22.96275,-43.1727,Espaço Inteiro,935,2,156,1,282
1839,2668251,Beautiful Studio ( RJ - Center),13658569,Marcio,Centro,-22.91468,-43.18534,Espaço Inteiro,230,4,3,1,0
1840,2670314,Fantastic Penthouse sea/forest view,13496307,Nelson,Gávea,-22.97671,-43.23245,Espaço Inteiro,4800,5,0,1,365
1841,2670325,STUDIO  PRAIA DE COPACABANA VISTA MAR-72,13664216,Maria Lucia,Copacabana,-22.98247,-43.18925,Espaço Inteiro,1020,5,6,25,73
1842,2671156,Hot Spot in leblon / 3 Br,530231,Yaya,Leblon,-22.97919,-43.22338,Espaço Inteiro,843,2,7,5,357
1843,2671491,Temporada para COPA 2014,13674980,Alice,Catete,-22.92718,-43.17799,Espaço Inteiro,1500,1,0,1,365
1844,2671753,Apartamento eclético e confortável,13677255,Arthur,Botafogo,-22.95702,-43.19605,Quarto Inteiro,174,2,2,2,359
1845,2671799,World Cup 2014 for Rent,13677402,Amaury,Andaraí,-22.92825,-43.24985,Espaço Inteiro,11643,1,0,1,365
1846,2674886,Lagoa - The Best View in Rio!,13695087,Flavia,Lagoa,-22.96426,-43.20267,Quarto Inteiro,196,2,4,1,50
1847,2676549,"Very near the Maracanã, 5 min. walk",13703388,Carlos,Maracanã,-22.91614,-43.22629,Espaço Inteiro,400,15,0,1,365
1848,2677208,sinta se em casa,729204,Amanda,Gávea,-22.98037,-43.2349,Espaço Inteiro,900,1,14,1,345
1849,2677556,Gorgeous Loft at Botafogo Bay,13299199,André,Botafogo,-22.94497,-43.18252,Espaço Inteiro,300,4,71,5,0
1850,2678570,Luxury Apartment in the best place,13714688,Marta,Botafogo,-22.95032,-43.17759,Espaço Inteiro,314,6,1,1,6
1851,2678905,"Copacabana: elegante, rua calma e com segurança.",11388034,Patrícia,Copacabana,-22.9635,-43.18115,Espaço Inteiro,750,2,13,1,159
1852,2682497,Nice Apartment in Copacabana,13639219,Alex,Copacabana,-22.96736,-43.18153,Espaço Inteiro,376,3,217,6,290
1853,2683147,Premium Ipanema & Copacabana.,9559245,Rodrigo Guandelini,Copacabana,-22.98339,-43.19266,Espaço Inteiro,450,5,84,1,46
1854,2683191,One Bedroom Apartment in Copacabana,13639219,Alex,Copacabana,-22.9696,-43.1834,Espaço Inteiro,293,3,181,6,298
1855,2683443,Apartamento  no coração do Leblon,13735464,Marcus,Leblon,-22.98531,-43.219704,Espaço Inteiro,700,5,8,1,351
1856,2685861,3quartos barra da tijuca OFERTAO,7955669,Katia,Barra da Tijuca,-23.00588,-43.35036,Espaço Inteiro,1007,3,9,15,365
1857,2686100,APARTAMENTO BARRA,13404262,Wolfgang,Barra da Tijuca,-22.99306,-43.34953,Espaço Inteiro,1000,2,2,1,360
1858,2686619,"Ipanema, Awesome!",13753198,Roberta,Ipanema,-22.98558,-43.1998,Espaço Inteiro,671,3,97,1,154
1859,2686718,BEAUTIFUL APARTMENT !!! COPACABANA BEACH!!!,10567311,Silvia,Copacabana,-22.97319,-43.18697,Espaço Inteiro,657,3,31,2,207
1860,2686733,alugo suíte para copa do mundo,13753349,Bethania,Tijuca,-22.92389,-43.22067,Quarto Inteiro,400,1,0,1,365
1861,2686988,Copacabana for Olympic Rio 2016,13754876,Sergio,Copacabana,-22.97756,-43.19145,Espaço Inteiro,950,5,9,1,16
1862,2689614,O charme de Laranjeiras,12699178,Vanessa,Laranjeiras,-22.93972,-43.18954,Quarto Inteiro,400,1,3,1,363
1863,2691262,Apto Rua Raul Pompéia - Copacabana,12565926,Maria Claudia,Copacabana,-22.98477,-43.19138,Espaço Inteiro,160,1,3,1,310
1864,2692098,COPACABANA SONHO REAL POSTO 4,13777803,Denise,Copacabana,-22.96564,-43.18855,Quarto Inteiro,1000,2,4,1,178
1865,2692189,,4426879,Cacáh,Maracanã,-22.91282,-43.21808,Espaço Inteiro,4257,1,0,2,365
1866,2692420,"3 Rooms, besides Maracana Stadium",13779303,Sandra Julia,Maracanã,-22.91489,-43.23105,Quarto Compartilhado,220,1,1,1,365
1867,2693031,Dreamlike apt.in cul de sac in Rio!,12457476,Rafael,Ipanema,-22.98663,-43.19606,Espaço Inteiro,2128,4,0,2,365
1868,2693631,Apartamento Copa 2014 Fifa Maracana,13785748,Fausto,São Cristóvão,-22.90561,-43.22026,Espaço Inteiro,3008,20,0,1,365
1869,2694628,RIO BARRA BEACH RESIDENCE,13791250,Daniel,Barra da Tijuca,-23.01141,-43.36589,Espaço Inteiro,1500,3,3,1,357
1870,2694633,Oportunidade para World Cup 2014,13791021,Adriana,Maracanã,-22.91478,-43.23291,Espaço Inteiro,1500,1,0,1,365
1871,2694666,House with 2 suites close to nature.,4990316,Jose Roberto,Jardim Botânico,-22.9629,-43.22187,Espaço Inteiro,1057,7,5,2,77
1872,2695056,Loft cobertura grande em Copacabana/Ipanema,12588718,Vanize,Copacabana,-22.98423,-43.1935,Espaço Inteiro,686,2,1,1,359
1873,2695139,Quarto próximo Maracanã / Haddock L,13752361,Juliane,Tijuca,-22.92211,-43.21877,Quarto Inteiro,150,1,0,1,365
1874,2699249, Nettes Zimmer in Santa Teresa ,2986264,Frank,Santa Teresa,-22.92123,-43.19262,Quarto Inteiro,770,1,0,1,365
1875,2699323,Apartamento/Barra da Tijuca,13813326,Sonia,Barra da Tijuca,-23.00152,-43.33242,Espaço Inteiro,450,3,2,2,239
1876,2699400,Excelente suite na Barra da Tijuca,1814360,Irani,Barra da Tijuca,-23.0112,-43.30404,Quarto Inteiro,170,2,62,1,295
1877,2699797,Great opportunity - World Cup,12600767,Marcelo,Leblon,-22.97906,-43.21999,Espaço Inteiro,600,20,0,1,365
1878,2700075,COPACABANA / LEME MARAVILKA,12233577,Marisa,Leme,-22.96266,-43.16757,Espaço Inteiro,404,4,0,1,365
1879,2700078,IPANEMA'S BEACH BLOCK 4 BEDROOMS,13816518,Armando Duval,Ipanema,-22.98431,-43.21546,Espaço Inteiro,1000,30,0,1,365
1880,2700388,Luxo e Comodidade no Flamengo,13818483,Carolina,Flamengo,-22.93462,-43.17546,Espaço Inteiro,7945,1,0,1,90
1881,2701966,Apartamento de luxo,13827561,Daniela,Copacabana,-22.97567,-43.18925,Espaço Inteiro,2000,10,0,1,365
1882,2702517,"""Home Sweet Home Ipanema""",13830636,Virgínia,Ipanema,-22.98186,-43.1984,Espaço Inteiro,1071,1,309,2,27
1883,2703264,IPANEMA BEACH  pertinho do mar!!!!,13757348,Silvana,Ipanema,-22.98698,-43.19752,Espaço Inteiro,1135,4,12,1,354
1884,2703865,Alugo  COPA DO MUNDO DO MUNDO!!!,13839056,Carlos,Praça da Bandeira,-22.91011,-43.21021,Quarto Inteiro,1000,1,0,1,365
1885,2705992,Suite em Copacabana,3168793,Josely,Copacabana,-22.96621,-43.18291,Quarto Inteiro,120,7,7,3,0
1886,2707848,Beautiful flat in Rio's heart,13831079,Gayatri,Catete,-22.92498,-43.17779,Espaço Inteiro,132,4,70,2,107
1887,2708127,Great 3 bedroom Botafogo *10min on foot Copacabana,13858509,Patricia,Botafogo,-22.95638528124826,-43.17501156113676,Espaço Inteiro,763,4,0,1,33
1888,2710211,BARRA DA TIJUCA ESPECIAL,13358097,Jeronymo,Barra da Tijuca,-23.01122,-43.31622,Quarto Inteiro,1200,1,0,2,365
1889,2710942,suite,622806,Ricardo,Cordovil,-22.82529,-43.30947,Quarto Inteiro,221,1,1,1,363
1890,2712950,APARTAMENTO FRENTE AO MAR BARRA RJ,13883849,Marcelo,Barra da Tijuca,-23.01479,-43.29814,Espaço Inteiro,893,4,3,1,270
1891,2712999,Studio Copa,13884148,Andre,Copacabana,-22.96774,-43.18205,Espaço Inteiro,135,2,1,1,86
1892,2713476,Carnaval ao lado do sambódromo,4455000,Glória Celeste Bahia,Centro,-22.90574,-43.19321,Espaço Inteiro,600,5,1,1,87
1893,2715666,"Cozy, lively studio in Catete.",13831079,Gayatri,Catete,-22.92507,-43.17824,Espaço Inteiro,115,10,10,2,18
1894,2715667,Penthouse at Leblon ocean front,4990316,Jose Roberto,Leblon,-22.98604,-43.21609,Espaço Inteiro,4357,7,5,2,181
1895,2716091,Fabulous apartment in hip Ipanema,13898744,Stuart,Ipanema,-22.98546,-43.20377,Espaço Inteiro,381,2,198,1,278
1896,2716482,Apartamento no Cachambi,13900870,Laura,Cachambi,-22.8878,-43.27159,Espaço Inteiro,350,10,0,1,364
1897,2716527,Ipanema-GreatLocation-NearMetro,13243463,Tatiana,Ipanema,-22.98212,-43.2033,Espaço Inteiro,790,2,27,1,164
1898,2717072,3 Suite House - awesome ocean view,13903917,George,Barra de Guaratiba,-23.07262,-43.56787,Espaço Inteiro,660,2,73,4,331
1899,2717143,"Ipanema Beach, ROOM for Travelers",6498879,Andre,Ipanema,-22.98686,-43.19595,Quarto Inteiro,259,3,24,1,0
1900,2717180,2 quartos aconchegantes no Leblon,823800,Rafaella,Leblon,-22.98307,-43.22372,Espaço Inteiro,897,3,40,27,125
1901,2720203,Casa da Rose. Ótimo Quarto,12229492,Rose,Copacabana,-22.9664,-43.19251,Quarto Inteiro,70,5,16,4,1
1902,2720205,Casa da Rose - Bom quarto,12229492,Rose,Copacabana,-22.96576,-43.19391,Quarto Inteiro,70,4,10,4,0
1903,2720753,Lindo Apartamento no Catete,3940780,Roberto,Catete,-22.92982,-43.18034,Quarto Inteiro,200,1,0,3,363
1904,2721019,Apartamento Retrô em Bairro Nobre,11288934,Lucia,Leblon,-22.98448,-43.22016,Espaço Inteiro,300,4,12,1,330
1905,2721593,2 Private Room - RIO DE JANEIRO,5084577,Diana,Rocinha,-22.98956,-43.24885,Quarto Inteiro,114,1,1,5,365
1906,2721919,Compact Studio near Flamengo's Park,10896846,Dalva,Glória,-22.92142,-43.17369,Espaço Inteiro,236,3,81,2,154
1907,2722573,Alugo Copa 2014 - Rio de Janeiro,13932080,Lucio,Andaraí,-22.93194,-43.25415,Espaço Inteiro,1000,1,0,1,365
1908,2722781,Unbelievable apartment -great point,13933293,Carlos,Barra da Tijuca,-23.01086,-43.36454,Espaço Inteiro,228,7,11,1,25
1909,2722892,Mini Flat Charmoso,8801218,Maria,Jardim Botânico,-22.96276,-43.22401,Espaço Inteiro,86,3,19,5,342
1910,2723143,Aluguel Quarto para Copa do Mundo 2,13935122,Pablo,Cachambi,-22.89657,-43.27209,Quarto Inteiro,300,1,0,1,365
1911,2723167,Aluguel de Casa no Maracanã,13935417,Eduardo,Maracanã,-22.9167,-43.23066,Quarto Inteiro,160,2,0,1,364
1912,2725987,Lindo apto 3 quartos em Copacabana,13949807,Moranga'S,Lagoa,-22.97701,-43.1956,Espaço Inteiro,1500,5,0,2,358
1913,2726303,Alugo apto para eventos,13952233,Claudia,Jacarepaguá,-22.96847,-43.38927,Espaço Inteiro,767,2,1,1,365
1914,2726547,Studio entre Copa e Ipanema Arpoador Posto 6!,13952932,Fabiana,Copacabana,-22.98427,-43.19282,Espaço Inteiro,341,2,160,4,76
1915,2726747,Beautiful apartment in Leblon!,5002926,Flavia,Leblon,-22.98288,-43.22271,Espaço Inteiro,1900,3,19,1,0
1916,2727021,Lovely Garden Flat on Ipanema Beach Block,13955604,Louise,Ipanema,-22.98546,-43.2025,Espaço Inteiro,1050,4,112,2,143
1917,2727048,CASA BARRA-CONDOMÍNIO ESPETACULAR COM CACHOEIRINHA,13955327,Marcio,Itanhangá,-22.98359,-43.30302,Espaço Inteiro,2643,2,6,1,351
1918,2727793,my home is your home,13959599,Everson,Rocha Miranda,-22.85354,-43.34502,Quarto Inteiro,321,7,0,1,365
1919,2727873,APT NEXT TO FLUMINENSE CLUB,5884024,Maria Carolina,Laranjeiras,-22.93583,-43.18236,Espaço Inteiro,3405,1,0,1,365
1920,2728820,Copacabana Vista Para o Mar,13895463,Gabi,Copacabana,-22.97718,-43.18975,Espaço Inteiro,651,3,9,9,325
1921,2728830,Estudio vista lateral ao mar posto 2 Copacabana,13895463,Gabi,Copacabana,-22.96451,-43.17665,Espaço Inteiro,432,3,9,9,342
1922,2728831,"Copacabana, Av. Prado Júnior, para 4 pessoas.",13895463,Gabi,Copacabana,-22.96399,-43.17554,Espaço Inteiro,427,3,5,9,333
1923,2728841,"Copacabana, 4 pessoas - Posto 4",13895463,Gabi,Copacabana,-22.97412,-43.18805,Espaço Inteiro,423,3,10,9,294
1924,2728842,COPACABANA DE FRENTE PARA O MAR - POSTO 5,13895463,Gabi,Copacabana,-22.97699,-43.18858,Espaço Inteiro,576,3,5,9,293
1925,2728880,8 PESSOAS 3 QUARTOS POSTO 5,13895463,Gabi,Copacabana,-22.97869,-43.19183,Espaço Inteiro,781,3,2,9,300
1926,2729597,Studio em copacabana/ ipanema,8000736,Andrade,Copacabana,-22.98208,-43.19404,Espaço Inteiro,490,5,3,11,365
1927,2730076,lindo 2 quartos perto da praia,8000736,Andrade,Copacabana,-22.98065,-43.19167,Espaço Inteiro,795,5,1,11,365
1928,2730094,Mata Atlantica Barra de Guaratiba,11268009,Lilian,Guaratiba,-23.03377,-43.56285,Espaço Inteiro,1564,1,46,3,314
1929,2730201,Private Rooms - Top Floor - Rocinha,5084577,Diana,Rocinha,-22.99078,-43.25122,Quarto Inteiro,85,3,3,5,365
1930,2730307,Barra daTijuca Beach Vacation Rentals,13972913,Sabrina,Barra da Tijuca,-23.008328858165893,-43.32115332729188,Espaço Inteiro,1500,3,0,2,179
1931,2730327,"Lake view,  confortable, w/ service",13973145,Salomon,Lagoa,-22.97599,-43.19684,Espaço Inteiro,4257,1,1,1,365
1932,2735036,STUDIO COPACABANA -,13994841,Hasan,Copacabana,-22.96553,-43.18099,Espaço Inteiro,275,3,73,1,115
1933,2735761,Botafogo -  Zona Sul Próximo Metrô,13998174,Rafael,Botafogo,-22.93984,-43.18111,Espaço Inteiro,453,4,2,1,353
1934,2735923,Cozy apartment in Flamengo next to the subway,13998682,César,Flamengo,-22.93944,-43.1782,Espaço Inteiro,999,5,4,1,350
1935,2736609,APARTAMENTO PRAIA DE COPACABANA POSTO 6,13664216,Maria Lucia,Copacabana,-22.98297,-43.18993,Espaço Inteiro,2000,3,3,25,24
1936,2737296,Quarto em frente ao Maracanã,14005591,Josi,Maracanã,-22.91353,-43.23271,Quarto Inteiro,290,2,2,1,363
1937,2738722,Double suite for rent Copacabana-Rio,10641433,Isabel,Copacabana,-22.97411,-43.18888,Quarto Inteiro,100,3,9,2,0
1938,2738952,Estúdio Copacabana - Rio,10641433,Isabel,Copacabana,-22.9745,-43.1908,Espaço Inteiro,130,3,5,2,0
1939,2739401,Quarto em Copacabana.,14015124,Rosana,Copacabana,-22.96772,-43.18972,Quarto Inteiro,250,5,0,1,365
1940,2739524,Apartment WORLD CUP Maracanã,14017685,Marcelo,Vila Isabel,-22.90988,-43.24293,Espaço Inteiro,750,4,0,1,365
1941,2739905,Luxury Penthouse Leblon,13996557,Roberta,Leblon,-22.98833,-43.229,Espaço Inteiro,1702,1,0,2,361
1942,2742647,Beautiful Place in Copacabana,8156211,Giovanna,Copacabana,-22.97136,-43.18564,Espaço Inteiro,929,5,11,9,314
1943,2743736,AMAZING APT 3min from Ipanema Beach,14036967,Maria Clara,Ipanema,-22.9875,-43.1946,Espaço Inteiro,5619,10,0,1,365
1944,2744308,Casa da Rose - Suíte,12229492,Rose,Copacabana,-22.96654,-43.19323,Quarto Inteiro,90,4,23,4,0
1945,2745552,New Apto in Copacabana,8156211,Giovanna,Copacabana,-22.97866,-43.19185,Espaço Inteiro,1057,7,16,9,301
1946,2745778,Close To Maracana Stadium-World Cup,14047095,Bernardo,Grajaú,-22.92526,-43.25501,Espaço Inteiro,1905,1,0,1,365
1947,2746315,WORLDCUP 2014 AVAILABLE RJ!!!,14034662,Nina,Santa Teresa,-22.93232,-43.19699,Espaço Inteiro,515,7,0,1,365
1948,2747102,LINDO APARTAMENTO PRÓXIMO A VILA OLÍMPICA !!!!,14054552,Vanessa,Barra da Tijuca,-23.00581,-43.43569,Espaço Inteiro,1300,1,0,2,365
1949,2747280,Excellent apartment,14056263,Ana Christina,Catete,-22.92639,-43.17868,Espaço Inteiro,146,4,36,1,0
1950,2747750,Beachfront Apartment Sao Conrado,14057608,Marcela,São Conrado,-22.99937,-43.27044,Espaço Inteiro,1200,3,2,1,260
1951,2747784,Ipanema. Best Point. Luxirius place,14058069,Marco,Ipanema,-22.98555,-43.20909,Espaço Inteiro,1514,5,2,1,39
1952,2748277,APTO EM EXCELENTE LOCALIZAÇÃO,13255728,Ana Beatriz,Humaitá,-22.95837,-43.2004,Espaço Inteiro,1500,1,0,1,365
1953,2748710,Best Location of Copacabana POSTO 6,14062938,Felipe,Copacabana,-22.98231,-43.19379,Espaço Inteiro,192,3,114,1,0
1954,2748762,Duplex Jardim Botânico,14063815,Pedro,Lagoa,-22.96143,-43.20757,Espaço Inteiro,2200,1,0,1,365
1955,2749614,"Rio no melhor local na praia de Botafogo.
Loft L",10337476,Lucia,Botafogo,-22.94486,-43.18248,Espaço Inteiro,306,3,3,1,51
1956,2751561,3 quartos Copacabana -Copa do Mundo,13370078,Luiz,Copacabana,-22.96339,-43.17749,Espaço Inteiro,1500,1,0,4,363
1957,2751713,3 qrtos ao lado da Praia!!,13370078,Luiz,Copacabana,-22.96617,-43.17507,Espaço Inteiro,1700,4,0,4,365
1958,2752262,10min from the Maracana and South Z,14078739,Anne,Rio Comprido,-22.9273,-43.209,Quarto Inteiro,250,1,0,1,365
1959,2752363,Beautiful 2 bedroom in Barra,14079245,José,Jacarepaguá,-22.96801,-43.38455,Espaço Inteiro,2000,1,0,2,365
1960,2752587,Apartamento 2 Quadras de Ipanema,12536767,Carlos,Copacabana,-22.98427,-43.19192,Espaço Inteiro,282,3,57,1,45
1961,2753071,Casa de Praia - Natureza e Paz no Recreio,14082204,Marianne,Recreio dos Bandeirantes,-23.03016,-43.4713,Espaço Inteiro,1000,1,3,2,268
1962,2753517,Apartamento em Ipanema - 715,13596474,Luisa,Ipanema,-22.98432,-43.21125,Espaço Inteiro,686,1,9,11,294
1963,2753562,Volta ao Mundo - Ilha do Governador,1221487,Fábio,Jardim Guanabara,-22.81697,-43.20243,Quarto Inteiro,91,25,6,1,322
